loadness, x1, x2, x3, x4, x5, x6, sigma1, a1, b1, sigma2, a2, b2, avg_await_time
0.3181818181818181 , 0.1 , 0.1 , 0.1 , 0.6 , 2.1 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 1.329807601338109 , 0.30298539543358843 , 0.649395556947364 , 0.2215538279958805
0.25925925925925924 , 0.1 , 0.1 , 0.1 , 0.6 , 2.6 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 1.329807601338109 , 0.21141030385849685 , 0.5578204653722723 , 0.3588796210214949
0.18918918918918917 , 0.1 , 0.1 , 0.1 , 0.6 , 3.6 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 1.329807601338109 , 0.10457269702089006 , 0.4509828585346655 , 0.6565372567977166
0.16666666666666669 , 0.1 , 0.1 , 0.1 , 0.6 , 4.1 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 1.329807601338109 , 0.07069735826750254 , 0.417107519781278 , 0.4064052987716134
0.14893617021276598 , 0.1 , 0.1 , 0.1 , 0.6 , 4.6 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 1.329807601338109 , 0.04418622359093838 , 0.39059638510471384 , 0.31719965961915275
0.32432432432432434 , 0.1 , 0.1 , 0.1 , 1.1 , 3.6 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 0.7253496007298776 , 0.10457269702089006 , 0.4509828585346655 , 0.5634308350459496
0.2553191489361703 , 0.1 , 0.1 , 0.1 , 1.1 , 4.6 , 0.1 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 0.7253496007298776 , 0.04418622359093838 , 0.39059638510471384 , 0.3947227579145287
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 0.5800860281273525
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 0.6 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 0.7031523498287472
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 1.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 0.5372384633379286
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 1.6 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.7399551457662952
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 2.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 1.9502007907532637
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 2.6 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 5.49666790032092 , 14.503332099679081 , 0.4259169504984809
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 3.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 4.63064249653648 , 15.369357503463519 , 0.0
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 3.6 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 3.764617092752042 , 16.23538290724796 , 0.8299943760450521
1.0 , 0.1 , 0.1 , 0.6 , 0.1 , 0.1 , 4.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 2.8985916889676044 , 17.101408311032394 , 0.3341860327900106
0.28571428571428575 , 0.1 , 0.1 , 0.6 , 0.1 , 0.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 1.493461585909779 , 1.8398717474235544 , 0.03810986937672034
0.28571428571428575 , 0.1 , 0.1 , 0.6 , 0.1 , 0.6 , 0.6 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.6274361821253405 , 2.705897151207993 , 1.053179348834513
0.16666666666666666 , 0.1 , 0.1 , 0.6 , 0.1 , 1.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.7358858283340213 , 1.0822959898477968 , 1.2032813339904052
0.11764705882352941 , 0.1 , 0.1 , 0.6 , 0.1 , 1.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.45179491924311227 , 0.7982050807568877 , 0.3193515390859601
0.09090909090909091 , 0.1 , 0.1 , 0.6 , 0.1 , 2.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.30298539543358843 , 0.649395556947364 , 2.176794882445368
0.07407407407407407 , 0.1 , 0.1 , 0.6 , 0.1 , 2.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.21141030385849685 , 0.5578204653722723 , 2.381760583093714
0.0625 , 0.1 , 0.1 , 0.6 , 0.1 , 3.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.14937556440440258 , 0.49578572591817804 , 0.38212624397615313
0.05405405405405406 , 0.1 , 0.1 , 0.6 , 0.1 , 3.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.10457269702089006 , 0.4509828585346655 , 0.13662341180732349
0.04761904761904763 , 0.1 , 0.1 , 0.6 , 0.1 , 4.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.07069735826750254 , 0.417107519781278 , 1.620618802763613
0.04255319148936171 , 0.1 , 0.1 , 0.6 , 0.1 , 4.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 7.978845608028654 , 0.04418622359093838 , 0.39059638510471384 , 0.7381385038758335
0.41176470588235287 , 0.1 , 0.1 , 0.6 , 0.6 , 1.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 1.329807601338109 , 0.45179491924311227 , 0.7982050807568877 , 0.4246184303070678
0.25925925925925924 , 0.1 , 0.1 , 0.6 , 0.6 , 2.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 1.329807601338109 , 0.21141030385849685 , 0.5578204653722723 , 0.22373035722866047
0.18918918918918917 , 0.1 , 0.1 , 0.6 , 0.6 , 3.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 1.329807601338109 , 0.10457269702089006 , 0.4509828585346655 , 0.8294068678206518
0.16666666666666669 , 0.1 , 0.1 , 0.6 , 0.6 , 4.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 1.329807601338109 , 0.07069735826750254 , 0.417107519781278 , 0.13879377860124187
0.14893617021276598 , 0.1 , 0.1 , 0.6 , 0.6 , 4.6 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 1.329807601338109 , 0.04418622359093838 , 0.39059638510471384 , 0.3720112700698322
0.37500000000000006 , 0.1 , 0.1 , 0.6 , 1.1 , 3.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 0.7253496007298776 , 0.14937556440440258 , 0.49578572591817804 , 0.5674630776771619
0.2857142857142858 , 0.1 , 0.1 , 0.6 , 1.1 , 4.1 , 0.1 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 0.7253496007298776 , 0.07069735826750254 , 0.417107519781278 , 0.29466155600998994
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 0.6404440535382534
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 1.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 1.2755113076340687
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 1.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.4794872871830897
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 2.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 0.736833498398763
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 2.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 5.49666790032092 , 14.503332099679081 , 0.4039541899475365
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 3.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 4.63064249653648 , 15.369357503463519 , 1.1777398627721496
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 3.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 3.764617092752042 , 16.23538290724796 , 0.3977748341617957
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 4.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 2.8985916889676044 , 17.101408311032394 , 0.6479144548614284
1.0 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 4.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 2.032566285183165 , 17.967433714816835 , 0.810829936109203
0.28571428571428575 , 0.1 , 0.1 , 1.1 , 0.1 , 0.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 1.493461585909779 , 1.8398717474235544 , 0.882831135995351
0.28571428571428575 , 0.1 , 0.1 , 1.1 , 0.1 , 0.6 , 0.6 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.6274361821253405 , 2.705897151207993 , 0.7662992260087739
0.16666666666666666 , 0.1 , 0.1 , 1.1 , 0.1 , 1.1 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.7358858283340213 , 1.0822959898477968 , 0.6759089043737503
0.11764705882352941 , 0.1 , 0.1 , 1.1 , 0.1 , 1.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.45179491924311227 , 0.7982050807568877 , 0.9574953086380246
0.09090909090909091 , 0.1 , 0.1 , 1.1 , 0.1 , 2.1 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.30298539543358843 , 0.649395556947364 , 0.39029721940891465
0.07407407407407407 , 0.1 , 0.1 , 1.1 , 0.1 , 2.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.21141030385849685 , 0.5578204653722723 , 0.8966589833541663
0.0625 , 0.1 , 0.1 , 1.1 , 0.1 , 3.1 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.14937556440440258 , 0.49578572591817804 , 0.016726823790570177
0.05405405405405406 , 0.1 , 0.1 , 1.1 , 0.1 , 3.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.10457269702089006 , 0.4509828585346655 , 1.282584764284917
0.04761904761904763 , 0.1 , 0.1 , 1.1 , 0.1 , 4.1 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.07069735826750254 , 0.417107519781278 , 0.6573862643570908
0.04255319148936171 , 0.1 , 0.1 , 1.1 , 0.1 , 4.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 7.978845608028654 , 0.04418622359093838 , 0.39059638510471384 , 0.26326555127969825
0.41176470588235287 , 0.1 , 0.1 , 1.1 , 0.6 , 1.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 1.329807601338109 , 0.45179491924311227 , 0.7982050807568877 , 0.055474269533508425
0.18918918918918917 , 0.1 , 0.1 , 1.1 , 0.6 , 3.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 1.329807601338109 , 0.10457269702089006 , 0.4509828585346655 , 0.010559821204729269
0.16666666666666669 , 0.1 , 0.1 , 1.1 , 0.6 , 4.1 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 1.329807601338109 , 0.07069735826750254 , 0.417107519781278 , 0.5640054518733376
0.14893617021276598 , 0.1 , 0.1 , 1.1 , 0.6 , 4.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 1.329807601338109 , 0.04418622359093838 , 0.39059638510471384 , 0.31784709268170663
0.2553191489361703 , 0.1 , 0.1 , 1.1 , 1.1 , 4.6 , 0.1 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 0.7253496007298776 , 0.04418622359093838 , 0.39059638510471384 , 0.1734958860587142
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 0.5919854034767142
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 1.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 8.094744111674235 , 11.905255888325765 , 0.9202995751319104
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 1.6 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.3670480464378606
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 2.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 1.050983426427605
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 2.6 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 5.49666790032092 , 14.503332099679081 , 0.5997440747477596
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 3.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 4.63064249653648 , 15.369357503463519 , 1.0560744158432114
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 3.6 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 3.764617092752042 , 16.23538290724796 , 0.41235685575751085
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 4.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 2.8985916889676044 , 17.101408311032394 , 1.0719628358234747
1.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 4.6 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 2.032566285183165 , 17.967433714816835 , 1.2723917371327644
0.28571428571428575 , 0.1 , 0.1 , 1.6 , 0.1 , 0.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 1.493461585909779 , 1.8398717474235544 , 1.6501800933681774
0.28571428571428575 , 0.1 , 0.1 , 1.6 , 0.1 , 0.6 , 0.6 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.6274361821253405 , 2.705897151207993 , 0.859884033021323
0.16666666666666666 , 0.1 , 0.1 , 1.6 , 0.1 , 1.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.7358858283340213 , 1.0822959898477968 , 0.5672359183669117
0.11764705882352941 , 0.1 , 0.1 , 1.6 , 0.1 , 1.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.45179491924311227 , 0.7982050807568877 , 1.0779432393674953
0.07407407407407407 , 0.1 , 0.1 , 1.6 , 0.1 , 2.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.21141030385849685 , 0.5578204653722723 , 0.5123523564314402
0.0625 , 0.1 , 0.1 , 1.6 , 0.1 , 3.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.14937556440440258 , 0.49578572591817804 , 0.13274659099818656
0.05405405405405406 , 0.1 , 0.1 , 1.6 , 0.1 , 3.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.10457269702089006 , 0.4509828585346655 , 0.5347799603343364
0.04761904761904763 , 0.1 , 0.1 , 1.6 , 0.1 , 4.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.07069735826750254 , 0.417107519781278 , 0.05883410520195413
0.04255319148936171 , 0.1 , 0.1 , 1.6 , 0.1 , 4.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 7.978845608028654 , 0.04418622359093838 , 0.39059638510471384 , 0.83861343372808
0.5833333333333333 , 0.1 , 0.1 , 1.6 , 0.6 , 1.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 1.329807601338109 , 0.7358858283340213 , 1.0822959898477968 , 0.7594152753631438
0.41176470588235287 , 0.1 , 0.1 , 1.6 , 0.6 , 1.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 1.329807601338109 , 0.45179491924311227 , 0.7982050807568877 , 0.08728674435634898
0.25925925925925924 , 0.1 , 0.1 , 1.6 , 0.6 , 2.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 1.329807601338109 , 0.21141030385849685 , 0.5578204653722723 , 0.5308123018792266
0.14893617021276598 , 0.1 , 0.1 , 1.6 , 0.6 , 4.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 1.329807601338109 , 0.04418622359093838 , 0.39059638510471384 , 1.4555372134042588
0.32432432432432434 , 0.1 , 0.1 , 1.6 , 1.1 , 3.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.7253496007298776 , 0.10457269702089006 , 0.4509828585346655 , 0.24288982875523932
0.2857142857142858 , 0.1 , 0.1 , 1.6 , 1.1 , 4.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.7253496007298776 , 0.07069735826750254 , 0.417107519781278 , 0.5663303791853859
0.523809523809524 , 0.1 , 0.1 , 1.6 , 2.1 , 4.1 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.37994502895374543 , 0.07069735826750254 , 0.417107519781278 , 0.4221596111921205
0.46808510638297884 , 0.1 , 0.1 , 1.6 , 2.1 , 4.6 , 0.1 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 0.37994502895374543 , 0.04418622359093838 , 0.39059638510471384 , 0.405143486750163
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 9.826794919243111 , 10.173205080756889 , 0.8564875191576984
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 8.960769515458674 , 11.039230484541326 , 2.2571490163747576
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 1.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 7.228718707889796 , 12.771281292110203 , 1.8656782023126237
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 2.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 1.582865729893253
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 2.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 5.49666790032092 , 14.503332099679081 , 0.07883663005593337
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 3.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 4.63064249653648 , 15.369357503463519 , 0.5348823806175389
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 3.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 3.764617092752042 , 16.23538290724796 , 0.2921700988464805
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 4.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 2.8985916889676044 , 17.101408311032394 , 1.24462278269367
1.0 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 4.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 2.032566285183165 , 17.967433714816835 , 0.7658342018903157
0.28571428571428575 , 0.1 , 0.1 , 2.1 , 0.1 , 0.6 , 0.6 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.6274361821253405 , 2.705897151207993 , 0.1976729231998829
0.16666666666666666 , 0.1 , 0.1 , 2.1 , 0.1 , 1.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.7358858283340213 , 1.0822959898477968 , 1.0592024654734256
0.11764705882352941 , 0.1 , 0.1 , 2.1 , 0.1 , 1.6 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.45179491924311227 , 0.7982050807568877 , 0.7549541698095893
0.09090909090909091 , 0.1 , 0.1 , 2.1 , 0.1 , 2.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.30298539543358843 , 0.649395556947364 , 0.17455749917990354
0.07407407407407407 , 0.1 , 0.1 , 2.1 , 0.1 , 2.6 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.21141030385849685 , 0.5578204653722723 , 0.4608693515162784
0.0625 , 0.1 , 0.1 , 2.1 , 0.1 , 3.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.14937556440440258 , 0.49578572591817804 , 0.7357106665110644
0.05405405405405406 , 0.1 , 0.1 , 2.1 , 0.1 , 3.6 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.10457269702089006 , 0.4509828585346655 , 1.4644780266541364
0.04761904761904763 , 0.1 , 0.1 , 2.1 , 0.1 , 4.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.07069735826750254 , 0.417107519781278 , 0.9583749424375982
0.04255319148936171 , 0.1 , 0.1 , 2.1 , 0.1 , 4.6 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 7.978845608028654 , 0.04418622359093838 , 0.39059638510471384 , 0.8562547647557931
0.3181818181818181 , 0.1 , 0.1 , 2.1 , 0.6 , 2.1 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 1.329807601338109 , 0.30298539543358843 , 0.649395556947364 , 0.14395395551757034
0.25925925925925924 , 0.1 , 0.1 , 2.1 , 0.6 , 2.6 , 0.1 , 7.978845608028654 , 6.362693304105358 , 13.637306695894642 , 1.329807601338109 , 0.21141030385849685 , 0.5578204653722723 , 0.1548638235030551
